Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,SalePrice
3,0.3,0.3,0.125,0.125,-0.9726849,0.125,-0.28855396,0.155611521,-0.960620782,1,0.5,1,3,-0.190452788,0.719328934,-0.120200538,0.446327415,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.9,0.911897317,124000
1,0.7,0.7,0.375,0.916666667,-0.920064641,0.125,-0.28855396,2.178844961,1.13189998,1,0.9,1,1,1.012378948,-0.794890864,-0.120200538,0.073335376,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,209500
2,0.5,0.5,0.125,0.75,0.829558995,0.125,-0.28855396,-0.007333454,0.748955004,1,0.5,1,1,0.642475855,-0.794890864,-0.120200538,-0.198796572,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,82500
2,0.5,0.5,0.125,0.583333333,0.079720294,0.375,2.612525321,-1.039318296,-0.003258342,1,0.5,1,1,-0.27581504,-0.794890864,-0.120200538,-0.874368888,-0.819683508,3.947456785,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,139400
2,0.5,0.5,0.125,0.916666667,1.342606528,0.125,-0.28855396,-1.283735758,-0.003258342,1,0.7,1,1,-0.27581504,-0.794890864,-0.120200538,-0.874368888,3.034544902,-0.240978467,-2.8408488,-0.761359798,-3.513747859,4.327096548,0.5,-1.549045535,144000
2,0.5,0.3,0.125,0.375,-0.41140213,0.125,-0.28855396,1.395803831,0.87204446,1,0.9,1,3,0.717491168,2.50386331,10.47147701,3.576796319,-0.819683508,-0.240978467,0.789470017,-0.761359798,6.292841148,4.327096548,0.3,4.603311595,200000
3,0.5,0.3,0.125,0.125,-0.9726849,0.125,-0.28855396,-0.68627085,-1.808570372,3,0.3,2,3,-0.938019178,-0.794890864,-0.120200538,-1.361542164,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-2.287924233,-0.211381153,0.3,-1.549045535,60000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.551658335,-0.561719766,1,0.5,1,3,-0.909565094,0.524610805,-0.120200538,-0.244469066,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,4.327096548,0.7,0.296661604,93000
2,0.3,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.517711466,-0.595911281,1,0.7,1,3,-0.948366118,-0.794890864,-0.120200538,-1.369154247,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-1.549045535,85000
1,0.7,0.7,0.625,0.916666667,1.557472588,0.125,-0.28855396,-0.455432135,1.054399211,1,0.9,1,1,1.046006502,-0.794890864,-0.120200538,0.098074644,1.107430697,-0.240978467,0.789470017,-0.761359798,-2.287924233,-0.211381153,0.9,0.296661604,264561
1,0.9,0.5,0.875,0.916666667,1.697793281,0.125,-0.28855396,-0.604798362,1.049840342,1,0.9,1,1,0.919256491,-0.794890864,-0.120200538,0.004826634,-0.819683508,-0.240978467,-1.025689392,1.227164899,-2.287924233,-0.211381153,0.9,-0.318574109,274000
1,0.7,0.5,0.125,0.916666667,0.645388086,0.125,-0.28855396,-0.561798994,-0.000978908,1,0.9,1,1,-0.273228305,1.202688052,-0.120200538,0.786968105,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,226000
2,0.7,0.5,0.875,0.916666667,2.118755359,0.125,-0.28855396,-0.057122196,2.039114864,1,0.7,1,1,2.166062721,0.817833398,-0.120200538,2.261809078,1.107430697,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.9,1.52713303,345000
2,0.5,0.5,0.125,0.625,0.108222935,0.583333333,1.49052671,-1.283735758,-0.632382232,1,0.9,1,1,-0.989753876,1.129382404,-0.120200538,0.198934736,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.5,0.296661604,152000
1,0.9,0.5,0.375,0.916666667,1.485119731,0.125,-0.28855396,0.175979643,1.615140069,1,0.9,1,1,1.56076675,-0.794890864,-0.120200538,0.476775745,1.107430697,-0.240978467,0.789470017,1.227164899,-1.062100607,-0.211381153,0.9,0.296661604,370878
2,0.5,0.5,0.125,0.75,-0.354396849,0.375,-0.071592903,0.218979011,-0.174215921,1,0.5,1,1,-0.469820158,-0.794890864,-0.120200538,-1.017095434,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.933809822,143250
2,0,0,0,0,-0.9726849,0.5,-0.28855396,-1.283735758,-2.410341049,1,0.7,1,1,-0.296508919,-0.794890864,-0.120200538,-0.889593053,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,98300
2,0.5,0.5,0.375,0.625,0.123570511,0.125,-0.28855396,0.060560286,0.083360164,1,0.9,1,1,-0.177519113,-0.794890864,-0.120200538,-0.802054105,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,155000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.42718648,-0.687088657,1,0.5,1,1,-0.288748714,1.010260725,-0.120200538,0.61569625,-0.819683508,-0.240978467,-1.025689392,1.227164899,1.389546644,-0.211381153,0.5,0.296661604,155000
2,0.7,0.5,0.625,0.583333333,-0.685465983,0.916666667,2.804690829,-1.283735758,-0.974297389,1,0.7,1,1,-1.377764114,-0.794890864,-0.120200538,-1.685055668,1.107430697,-0.240978467,-1.025689392,-0.761359798,-2.287924233,-0.211381153,0.5,-2.164281248,84500
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.556184585,-0.557160897,1,0.9,1,1,-0.88111101,1.136254808,-0.120200538,0.284570664,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,205950
2,0.5,0.5,0.375,0.125,-0.9726849,0.125,-0.28855396,0.424923355,-0.689368091,1,0.5,1,1,-1.054422249,0.934664275,-0.120200538,-0.010397531,1.107430697,-0.240978467,-1.025689392,-0.761359798,1.389546644,-0.211381153,0.5,0.296661604,108000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.707813937,-0.404438793,1,0.9,1,1,-0.656065072,1.053785954,-0.120200538,0.381624715,-0.819683508,-0.240978467,0.789470017,1.227164899,-1.062100607,-0.211381153,0.7,0.296661604,191000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.42718648,-0.687088657,1,0.9,1,1,-1.051835514,0.838450612,-0.120200538,-0.088421376,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,135000
1,0.7,0.5,0.875,0.916666667,2.745813454,0.125,-0.28855396,-0.349065277,2.396986062,1,0.9,1,1,2.458363766,-0.794890864,-0.120200538,1.137123897,1.107430697,-0.240978467,0.789470017,1.227164899,-1.062100607,-0.211381153,0.7,0.296661604,350000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,-0.095595315,-1.213637999,1,0.5,1,1,-1.64937128,0.503993592,-0.120200538,-0.805860146,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,88000
2,0.5,0.5,0.125,0.75,0.794478822,0.125,-0.28855396,-0.724743969,-0.010096645,1,0.9,1,1,-0.283575244,-0.794890864,-0.120200538,-0.88007795,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.7,-0.933809822,145500
3,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.472448973,-0.641499969,1,0.5,1,1,-0.806095697,0.696420918,-0.120200538,-0.025621696,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,149000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.780233925,-0.331496893,1,0.5,1,1,-0.648304868,0.45588676,-0.120200538,-0.109354603,-0.819683508,3.947456785,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,97500
1,0.5,0.5,0.125,0.583333333,0.423944493,0.125,-0.28855396,0.637657072,0.976898442,1,0.9,1,1,0.836480974,-0.794890864,-0.120200538,-0.056070026,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,167000
2,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.510922092,-0.602749585,1,0.5,1,1,-0.053355837,1.021714733,-0.120200538,0.798386228,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.5,0.296661604,197900
1,0.7,0.7,0.125,0.916666667,2.011322328,0.625,0.827245763,-1.084580789,1.302857559,1,0.9,1,1,1.353827957,0.950699886,-0.120200538,1.774635801,1.107430697,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.7,0.911897317,402000
2,0.3,0.3,0.125,0.125,-0.9726849,0.125,-0.28855396,1.866533759,0.76263161,1,0.7,1,1,0.593327892,-0.794890864,-0.120200538,-0.234953963,1.107430697,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,110000
2,0.7,0.5,0.625,0.583333333,1.044425056,0.625,0.827245763,-1.197737022,0.183655277,1,0.5,1,1,0.047526825,-0.794890864,-0.120200538,-0.636491312,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,137500
1,0.9,0.5,0.375,0.916666667,2.800626224,0.125,-0.28855396,-0.478063382,2.324044162,1,0.9,1,1,2.416976008,-0.794890864,-0.120200538,1.106675567,1.107430697,-0.240978467,-1.025689392,1.227164899,-2.287924233,-0.211381153,0.9,0.911897317,423000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.898217504,0.794543691,1,0.9,1,1,0.753705457,0.309275463,-0.120200538,0.800289249,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,230500
2,0.7,0.5,0.125,0.375,-0.562685377,0.625,4.193241596,-1.032528922,-0.083038546,1,0.5,1,1,0.782159541,1.301192517,-0.120200538,1.6452304,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.5,0.296661604,129000
1,0.7,0.5,0.125,0.916666667,1.522392415,0.125,-0.28855396,-0.672692102,0.79910256,1,0.9,1,1,1.335720813,-0.794890864,-0.120200538,0.311212952,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,193500
2,0.5,0.5,0.125,0.625,1.193515792,0.125,-0.28855396,-0.831110828,0.297626996,1,0.7,1,1,0.709730963,-0.794890864,-0.120200538,-0.149318036,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,168000
3,0.3,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.300451499,-0.814736982,1,0.9,1,1,0.04494009,-0.794890864,-0.120200538,-0.638394333,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.3,-0.933809822,137500
1,0.7,0.5,0.125,0.916666667,-0.549530312,0.125,-0.28855396,-0.050332822,-0.728118476,1,0.9,1,1,-1.098396743,0.89572065,-0.120200538,-0.075100232,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,173500
3,0.5,0.5,0.125,0.583333333,0.235388563,0.125,-0.28855396,-1.009897675,-0.878561145,1,0.5,2,1,-1.204452874,0.74452775,-0.120200538,-0.278723437,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,103600
2,0.7,0.5,0.125,0.75,0.7089709,0.125,-0.28855396,-0.285697786,0.343215684,1,0.5,1,1,0.117368667,-0.794890864,-0.120200538,-0.585109755,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,165000
1,0.5,0.5,0.125,0.916666667,1.627632934,0.125,-0.28855396,-0.625166484,0.956383533,1,0.9,1,1,1.749598399,-0.794890864,-0.120200538,0.61569625,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,257500
2,0.5,0.5,0.125,0.625,0.983034753,0.125,-0.28855396,-0.731533343,0.179096408,1,0.5,1,1,-0.068876246,-0.794890864,-0.120200538,-0.722127239,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,140000
2,0.5,0.5,0.125,0.75,-0.290814035,0.125,-0.28855396,-0.052595947,-0.461424653,1,0.5,1,1,-0.795748758,0.54751882,-0.120200538,-0.141705953,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.5,0.296661604,148500
3,0.5,0.3,0.125,0.125,-0.9726849,0.125,-0.28855396,1.194385737,0.085639599,2,0.3,2,1,-0.174932378,0.760563361,-0.120200538,0.49199991,1.107430697,-0.240978467,0.789470017,-0.761359798,1.389546644,4.327096548,0.5,0.911897317,87000
3,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.454343975,-0.659735444,1,0.9,1,1,-0.958713057,-0.794890864,-0.120200538,-1.376766329,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,109500
1,0.9,0.5,0.375,0.125,-0.9726849,0.125,-0.28855396,3.346617282,2.253381696,1,0.9,1,1,2.285052527,-0.794890864,-0.120200538,1.009621516,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,372500
2,0.5,0.5,0.125,0.625,0.840521549,0.125,-0.28855396,-0.919372689,-0.15825988,1,0.5,1,1,-0.451713014,-0.794890864,-0.120200538,-1.00377429,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,128500
2,0.7,0.5,0.125,0.583333333,0.217848476,0.583333333,0.449113635,-0.693060224,-0.306423115,1,0.5,1,1,-0.619850784,-0.794890864,-0.120200538,-1.127470629,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,143000
3,0.5,0.5,0.125,0.625,-0.573647931,0.125,-0.28855396,0.099033405,-0.602749585,1,0.9,1,1,-0.813855902,0.74452775,-0.120200538,0.008632675,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,159434
1,0.7,0.5,0.375,0.916666667,1.226403454,0.125,-0.28855396,-0.631955858,0.532408738,1,0.9,1,1,0.332067665,-0.794890864,-0.120200538,-0.427159045,1.107430697,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,173000
1,0.7,0.5,0.625,0.916666667,1.34918406,0.125,-0.28855396,-0.00054408,1.296019255,1,0.9,1,1,1.307266729,-0.794890864,-0.120200538,0.290279725,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,285000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.420698202,0.313583037,1,0.7,1,1,0.083741114,0.680385308,-0.120200538,0.61569625,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.5,0.296661604,221000
2,0.7,0.5,0.375,0.916666667,0.84271406,0.375,0.839643538,-0.876373321,0.302185865,1,0.7,1,1,0.070807439,1.266830494,-0.120200538,1.093354423,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,207500
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.694235189,-0.4181154,1,0.9,1,1,-0.746600794,1.237050075,-0.120200538,0.467260642,-0.819683508,-0.240978467,2.604629425,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,227875
1,0.7,0.5,0.125,0.916666667,-0.448674814,0.125,-0.28855396,-0.577640867,-1.154372705,1,0.9,1,1,-1.582116172,0.467340767,-0.120200538,-0.78682994,-0.819683508,-0.240978467,0.789470017,1.227164899,-1.062100607,-0.211381153,0.7,-1.549045535,148800
1,0.7,0.5,0.625,0.916666667,1.099237826,0.125,-0.28855396,-0.211014673,0.824176338,1,0.9,1,1,0.663169735,-0.794890864,-0.120200538,-0.183572407,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,0.296661604,392000
1,0.7,0.5,0.625,0.75,-0.928834684,0.125,-0.28855396,1.753377526,0.694248579,1,0.9,1,1,0.515725844,-0.794890864,-0.120200538,-0.292044581,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,194700
1,0.7,0.5,0.875,0.916666667,0.555495143,0.125,-0.28855396,-0.942003936,-0.477380694,1,0.9,1,1,-0.813855902,-0.794890864,-0.120200538,-1.270197175,1.107430697,-0.240978467,-1.025689392,-0.761359798,-2.287924233,-0.211381153,0.7,-2.164281248,141000
1,0.9,0.5,0.875,0.916666667,2.217418345,0.125,-0.28855396,0.954494524,3.16059658,1,0.9,1,1,3.314573023,3.493489562,-0.120200538,5.329478302,-0.819683508,3.947456785,2.604629425,1.227164899,1.389546644,-0.211381153,0.9,2.142368743,755000
1,0.7,0.5,0.875,0.916666667,1.143088043,0.125,-0.28855396,-0.729270218,0.347774553,1,0.9,1,1,0.194970715,2.13962587,-0.120200538,1.909750265,1.107430697,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.7,1.52713303,335000
3,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.144596995,0.035492042,1,0.9,1,1,-0.231840546,-0.794890864,-0.120200538,-0.842017538,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-1.549045535,108480
3,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.814180795,-0.297305377,1,0.5,1,1,-0.247360956,0.286367448,-0.120200538,0.044790067,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.933809822,141500
2,0.7,0.7,0.125,0.916666667,1.175975705,0.375,-0.040598466,-1.07552829,0.124389983,1,0.7,1,1,-0.066289512,-0.794890864,-0.120200538,-0.720224219,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,176000
2,0.5,0.5,0.125,0.375,0.377901766,0.125,-0.28855396,-1.283735758,-1.00620947,1,0.7,1,1,-1.413978403,-0.794890864,-0.120200538,-1.711697957,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-1.549045535,89000
1,0.9,0.7,0.375,0.375,-0.512257628,0.75,3.127032971,-0.788111459,-0.176495355,1,0.3,1,3,-0.037835427,-0.794890864,-0.120200538,-0.699290992,-0.819683508,3.947456785,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.318574109,123500
2,0.5,0.5,0.125,0.916666667,0.239773584,0.583333333,0.43671586,-0.776795836,-0.372526712,1,0.9,1,1,-0.694866096,-0.794890864,-0.120200538,-1.182658227,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,138500
1,0.7,0.5,0.375,0.916666667,-0.937604727,0.125,-0.28855396,1.82806064,0.760352176,1,0.9,1,1,0.590741157,-0.794890864,-0.120200538,-0.236856984,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,196000
1,0.9,0.5,0.875,0.916666667,1.820573887,0.125,-0.28855396,-0.093332191,1.692640838,1,0.9,1,1,1.648715738,-0.794890864,-0.120200538,0.541478446,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,312500
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.350541338,0.242920571,1,0.5,1,1,0.003552331,-0.794890864,-0.120200538,-0.668842662,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,140000
1,0.9,0.7,0.125,0.125,-0.9726849,0.125,-0.28855396,1.508960064,0.402480978,1,0.9,1,1,0.262225823,2.210640716,-0.120200538,2.01822244,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.9,2.142368743,361919
3,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,-0.469010883,-1.589744672,1,0.7,1,1,-0.337896678,0.991934313,-0.120200538,0.564314693,-0.819683508,-0.240978467,0.789470017,-0.761359798,1.389546644,4.327096548,0.7,0.911897317,140000
1,0.7,0.5,0.625,0.916666667,0.588382805,0.125,-0.28855396,0.438502103,0.947265795,1,0.9,1,1,0.831307504,-0.794890864,-0.120200538,-0.059876067,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,213000
5,0,0,0,0,-0.9726849,0.5,-0.28855396,-1.283735758,-2.410341049,1,0.3,2,1,-2.045141722,0.854486223,-0.120200538,-0.805860146,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,4.327096548,0.3,0.296661604,55000
2,0.7,0.5,0.875,0.916666667,1.699985792,0.125,-0.28855396,-0.324170905,1.33476964,1,0.5,1,1,1.710797376,-0.794890864,-0.120200538,0.587150941,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,302000
1,0.7,0.5,0.125,0.916666667,0.919451939,0.125,-0.28855396,-0.240435293,0.607630072,1,0.9,1,1,0.417429918,-0.794890864,-0.120200538,-0.364359365,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,254000
1,0.7,0.5,0.625,0.125,-0.9726849,0.125,-0.28855396,0.363818989,-0.750912819,1,0.9,1,1,-1.124264092,0.872812635,-0.120200538,-0.113160644,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.911897317,179540
1,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.698761438,-0.413556531,1,0.5,1,1,-0.668998747,-0.794890864,-0.120200538,-1.163628021,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,109900
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,-0.672692102,-1.794893766,1,0.7,1,1,-1.121677357,-0.794890864,-0.120200538,-1.496656628,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,52000
6,0.5,0.5,0.375,0.125,-0.9726849,0.125,-0.28855396,0.660288319,-0.452306915,1,0.7,1,1,-0.785401818,-0.064125183,-0.120200538,-0.642200374,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,0.296661604,102776
1,0.7,0.5,0.375,0.916666667,0.7089709,0.125,-0.28855396,-0.240435293,0.388804371,1,0.7,1,1,0.169103366,-0.794890864,-0.120200538,-0.547049343,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,189000
2,0.5,0.5,0.625,0.75,0.757206138,0.125,-0.28855396,-0.896741443,-0.222084043,2,0.5,2,1,-0.524141592,-0.794890864,-0.120200538,-1.057058867,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,129000
2,0.5,0.5,0.125,0.916666667,0.195923368,0.125,-0.28855396,-0.849215825,-0.757751122,1,0.9,1,1,-1.132024297,0.932373474,-0.120200538,-0.06939117,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,-0.318574109,130500
2,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.124228873,0.014977133,1,0.5,1,1,0.484685026,-0.794890864,-0.120200538,-0.314880829,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,165000
3,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.341187743,-0.773707163,1,0.9,1,1,1.069287116,1.445513012,-0.120200538,1.976355986,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,0.911897317,159500
2,0.7,0.5,0.125,0.583333333,1.403996831,0.125,-0.28855396,-1.07552829,0.270273784,1,0.7,1,1,0.03976662,-0.794890864,-0.120200538,-0.642200374,-0.819683508,3.947456785,-1.025689392,1.227164899,0.163723019,-0.211381153,0.7,-0.933809822,157000
1,0.7,0.5,0.875,0.916666667,1.599130294,0.125,-0.28855396,-0.971424556,0.577997425,1,0.9,1,1,0.420016653,1.708955186,-0.120200538,1.717545183,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,1.52713303,341000
2,0.7,0.5,0.875,0.75,0.17399826,0.125,-0.28855396,-0.269855914,-0.197010265,1,0.5,1,1,-0.495687508,-0.794890864,-0.120200538,-1.03612564,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.933809822,128500
1,0.7,0.5,0.875,0.916666667,1.544317523,0.125,-0.28855396,0.060560286,1.560433644,1,0.5,1,1,1.498685112,-0.794890864,-0.120200538,0.431103251,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,275000
1,0.7,0.5,0.625,0.916666667,0.478757264,0.125,-0.28855396,-0.862794573,-0.477380694,1,0.9,1,1,-0.813855902,-0.794890864,-0.120200538,-1.270197175,1.107430697,-0.240978467,-1.025689392,-0.761359798,-2.287924233,-0.211381153,0.7,-2.164281248,143000
2,0.5,0.5,0.125,0.75,-0.553915333,0.125,-0.28855396,0.239347133,-0.440909743,1,0.9,1,1,-0.772468144,-0.794890864,-0.120200538,-1.239748845,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,124500
1,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.84586454,-0.265393296,1,0.9,1,1,-0.4284324,0.28865825,-0.120200538,-0.086518356,-0.819683508,-0.240978467,0.789470017,-0.761359798,1.389546644,-0.211381153,0.5,0.296661604,135000
1,0.9,0.5,0.125,0.916666667,1.732873454,0.125,-0.28855396,-0.233645919,1.460138531,1,0.9,1,1,1.384868776,-0.794890864,-0.120200538,0.347370344,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.9,0.911897317,320000
2,0.5,0.5,0.125,0.75,-0.150493342,0.583333333,1.192980117,-0.717954595,-0.440909743,1,0.5,1,1,-0.772468144,-0.794890864,-0.120200538,-1.239748845,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.7,-0.933809822,120500
2,0.7,0.5,0.125,0.916666667,0.798863844,0.125,-0.28855396,-1.120790783,-0.404438793,1,0.9,1,1,1.338307548,-0.794890864,-0.120200538,0.313115973,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.933809822,222000
1,0.7,0.5,0.625,0.916666667,0.614692935,0.125,-0.28855396,-0.134068435,0.397922109,1,0.9,1,1,0.179450305,-0.794890864,-0.120200538,-0.539437261,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,194500
